VPX14757-W773_Stability_001.dat
Hamamatsu ATLAS12 VPX14757 W773
project: S
componentType: SENSOR
testType: SENSOR_STABILITY
SENSOR_ST_SN: ???
component: 20USBSL0000773
date: 07.05.2019
TIME: 14:55:10
institution:
passed: false
problems: false
runNumber: 12
SENSOR_STA_LEN: 40h
SENSOR_STA_SETV: -500V
SENSOR_STA_MU: Keithley 2410
4 2643 (Not sure what this is, but this is ignored since no colon)
%%SENSOR_STA_TIME/%[s] %%SENSOR_STA_TEMP/%[�C] %%SENSOR_STA_HUM/%[%] %%SENSOR_STA_CURRENT/%[nA]
0067370.00 0000019.71 0000016.68 -000394.06
0067400.00 0000019.72 0000016.71 -000393.72
0067431.00 0000019.71 0000016.75 -000393.88
0067461.00 0000019.71 0000016.75 -000393.67
0067492.00 0000019.70 0000016.75 -000393.85
0067522.00 0000019.71 0000016.75 -000393.78
0067553.00 0000019.71 0000016.75 -000394.02
0067583.00 0000019.71 0000016.75 -000393.75
0067614.00 0000019.71 0000016.75 -000393.77
0067644.00 0000019.72 0000016.75 -000393.80
0067675.00 0000019.72 0000016.75 -000393.78
0067705.00 0000019.70 0000016.75 -000393.65
0067735.00 0000019.70 0000016.75 -000393.92
0067766.00 0000019.71 0000016.75 -000393.91
0067796.00 0000019.72 0000016.75 -000393.67
0067827.00 0000019.72 0000016.75 -000393.70
0067857.00 0000019.70 0000016.75 -000393.87
0067888.00 0000019.68 0000016.75 -000393.65
0067918.00 0000019.68 0000016.75 -000393.68
0067948.00 0000019.66 0000016.75 -000393.66
0067979.00 0000019.63 0000016.74 -000393.38
0068009.00 0000019.60 0000016.71 -000393.51
0068040.00 0000019.56 0000016.67 -000393.32
0068070.00 0000019.54 0000016.67 -000393.16
0068101.00 0000019.50 0000016.74 -000392.87
0068131.00 0000019.46 0000016.73 -000392.82
0068161.00 0000019.42 0000016.73 -000392.59
0068192.00 0000019.37 0000016.80 -000392.24
0068222.00 0000019.31 0000016.80 -000392.02
0068253.00 0000019.25 0000016.86 -000391.63
0068283.00 0000019.19 0000016.93 -000391.54
0068313.00 0000019.14 0000016.96 -000391.25
0068344.00 0000019.08 0000016.99 -000390.94
0068374.00 0000019.01 0000016.99 -000390.71
0068405.00 0000018.96 0000017.05 -000390.37
0068435.00 0000018.90 0000017.12 -000390.19
0068466.00 0000018.85 0000017.19 -000389.87
0068496.00 0000018.81 0000017.22 -000389.58
0068527.00 0000018.80 0000017.32 -000389.67
0068557.00 0000018.78 0000017.25 -000389.40
0068588.00 0000018.74 0000017.25 -000389.05
0068618.00 0000018.74 0000017.32 -000388.81
0068648.00 0000018.72 0000017.32 -000388.38
0068679.00 0000018.70 0000017.32 -000388.22
0068709.00 0000018.68 0000017.31 -000387.98
0068740.00 0000018.68 0000017.38 -000387.78
0068770.00 0000018.66 0000017.38 -000387.66
0068801.00 0000018.65 0000017.38 -000387.44
0068831.00 0000018.66 0000017.45 -000387.43
0068861.00 0000018.64 0000017.45 -000386.87
0068892.00 0000018.64 0000017.45 -000386.92
0068922.00 0000018.64 0000017.45 -000386.74
0068953.00 0000018.66 0000017.45 -000386.54
0068983.00 0000018.63 0000017.45 -000386.33
0069014.00 0000018.63 0000017.45 -000386.17
0069044.00 0000018.63 0000017.41 -000386.00
0069074.00 0000018.63 0000017.45 -000385.96
0069105.00 0000018.64 0000017.38 -000385.67
0069135.00 0000018.64 0000017.38 -000385.65
0069166.00 0000018.64 0000017.38 -000385.40
0069196.00 0000018.65 0000017.38 -000385.31
0069227.00 0000018.65 0000017.38 -000385.03
0069257.00 0000018.64 0000017.38 -000384.88
0069288.00 0000018.66 0000017.38 -000384.93
0069318.00 0000018.67 0000017.38 -000384.62
0069348.00 0000018.66 0000017.38 -000384.45
0069379.00 0000018.67 0000017.38 -000384.11
0069409.00 0000018.68 0000017.38 -000384.20
0069440.00 0000018.68 0000017.38 -000383.99
0069470.00 0000018.68 0000017.38 -000383.89
0069501.00 0000018.68 0000017.38 -000383.57
0069531.00 0000018.70 0000017.38 -000383.36
0069562.00 0000018.70 0000017.38 -000383.41
0069592.00 0000018.70 0000017.38 -000383.31
0069622.00 0000018.70 0000017.38 -000383.05
0069653.00 0000018.71 0000017.42 -000383.17
0069683.00 0000018.72 0000017.45 -000382.72
0069714.00 0000018.74 0000017.42 -000382.91
0069744.00 0000018.74 0000017.39 -000382.68
0069775.00 0000018.74 0000017.46 -000382.26
0069805.00 0000018.74 0000017.42 -000382.47
0069836.00 0000018.74 0000017.42 -000381.90
0069866.00 0000018.75 0000017.39 -000381.91
0069896.00 0000018.76 0000017.39 -000381.80
0069927.00 0000018.76 0000017.39 -000381.62
0069957.00 0000018.78 0000017.39 -000381.85
0069988.00 0000018.77 0000017.39 -000381.38
0070018.00 0000018.79 0000017.35 -000381.57
0070049.00 0000018.78 0000017.39 -000381.31
0070079.00 0000018.78 0000017.39 -000381.31
0070109.00 0000018.80 0000017.32 -000381.20
0070140.00 0000018.80 0000017.32 -000380.89
0070170.00 0000018.82 0000017.32 -000380.94
0070201.00 0000018.81 0000017.32 -000380.84
0070231.00 0000018.82 0000017.32 -000380.84
0070262.00 0000018.83 0000017.32 -000380.73
0070292.00 0000018.83 0000017.32 -000380.56
0070322.00 0000018.83 0000017.29 -000380.51
0070353.00 0000018.85 0000017.32 -000380.13
0070384.00 0000018.86 0000017.26 -000380.22
0070414.00 0000018.86 0000017.26 -000380.28
0070444.00 0000018.87 0000017.26 -000380.15
0070475.00 0000018.87 0000017.26 -000379.84
0070505.00 0000018.88 0000017.26 -000379.96
0070536.00 0000018.89 0000017.26 -000379.99
0070566.00 0000018.90 0000017.26 -000379.89
0070597.00 0000018.90 0000017.26 -000379.65
0070627.00 0000018.93 0000017.26 -000379.69
0070657.00 0000018.93 0000017.26 -000379.76
0070688.00 0000018.94 0000017.22 -000379.55
0070718.00 0000018.94 0000017.26 -000379.58
0070749.00 0000018.97 0000017.19 -000379.43
0070779.00 0000018.98 0000017.19 -000379.41
0070810.00 0000018.98 0000017.23 -000379.32
0070840.00 0000018.99 0000017.26 -000379.43
0070870.00 0000019.00 0000017.26 -000379.00
0070901.00 0000019.02 0000017.26 -000379.07
0070931.00 0000019.02 0000017.23 -000378.86
0070962.00 0000019.02 0000017.23 -000378.91
0070992.00 0000019.03 0000017.26 -000378.81
0071023.00 0000019.04 0000017.23 -000379.08
0071053.00 0000019.04 0000017.20 -000378.87
0071084.00 0000019.04 0000017.20 -000378.60
0071114.00 0000019.05 0000017.27 -000378.77
0071144.00 0000019.04 0000017.20 -000378.40
0071175.00 0000019.04 0000017.20 -000378.35
0071205.00 0000019.02 0000017.19 -000378.38
0071236.00 0000019.02 0000017.19 -000378.22
0071266.00 0000018.99 0000017.19 -000378.11
0071297.00 0000018.95 0000017.12 -000378.01
0071327.00 0000018.91 0000017.12 -000377.83
0071358.00 0000018.87 0000017.12 -000377.48
0071388.00 0000018.82 0000017.12 -000377.68
0071419.00 0000018.78 0000017.11 -000377.15
0071449.00 0000018.73 0000017.11 -000377.17
0071479.00 0000018.69 0000017.18 -000376.68
0071510.00 0000018.64 0000017.24 -000376.67
0071540.00 0000018.59 0000017.24 -000376.13
0071571.00 0000018.54 0000017.31 -000376.06
0071601.00 0000018.50 0000017.37 -000375.88
0071632.00 0000018.46 0000017.37 -000375.54
0071662.00 0000018.43 0000017.44 -000375.32
0071692.00 0000018.41 0000017.44 -000375.13
0071723.00 0000018.39 0000017.47 -000374.92
0071753.00 0000018.37 0000017.50 -000374.61
0071784.00 0000018.35 0000017.54 -000374.22
0071814.00 0000018.34 0000017.50 -000374.04
0071845.00 0000018.32 0000017.50 -000373.82
0071875.00 0000018.33 0000017.50 -000373.75
0071905.00 0000018.31 0000017.50 -000373.62
0071936.00 0000018.31 0000017.50 -000373.28
0071966.00 0000018.30 0000017.50 -000373.40
0071997.00 0000018.30 0000017.50 -000372.95
0072027.00 0000018.31 0000017.50 -000372.88
0072058.00 0000018.32 0000017.50 -000372.67
0072088.00 0000018.32 0000017.50 -000372.41
0072118.00 0000018.32 0000017.50 -000372.29
0072149.00 0000018.33 0000017.50 -000372.36
0072180.00 0000018.34 0000017.50 -000371.94
0072210.00 0000018.34 0000017.50 -000372.10
0072240.00 0000018.34 0000017.50 -000371.65
0072271.00 0000018.35 0000017.50 -000371.51
0072301.00 0000018.35 0000017.50 -000371.60
0072332.00 0000018.36 0000017.50 -000371.45
0072362.00 0000018.37 0000017.50 -000371.17
0072393.00 0000018.38 0000017.50 -000371.11
0072423.00 0000018.39 0000017.51 -000371.28
0072453.00 0000018.39 0000017.51 -000371.10
0072484.00 0000018.42 0000017.51 -000370.96
0072514.00 0000018.42 0000017.51 -000370.76
0072545.00 0000018.42 0000017.54 -000370.73
0072575.00 0000018.45 0000017.51 -000370.34
0072606.00 0000018.46 0000017.54 -000370.45
0072636.00 0000018.46 0000017.54 -000370.42
0072667.00 0000018.46 0000017.58 -000370.23
0072697.00 0000018.48 0000017.51 -000369.94
0072727.00 0000018.49 0000017.51 -000369.72
0072758.00 0000018.50 0000017.51 -000369.72
0072788.00 0000018.50 0000017.51 -000369.74
0072819.00 0000018.51 0000017.51 -000369.58
0072849.00 0000018.52 0000017.51 -000369.51
0072880.00 0000018.53 0000017.51 -000369.47
0072910.00 0000018.54 0000017.51 -000369.26
0072940.00 0000018.54 0000017.51 -000369.47
0072971.00 0000018.55 0000017.44 -000369.43
0073001.00 0000018.56 0000017.45 -000368.88
0073032.00 0000018.58 0000017.48 -000369.24
0073062.00 0000018.58 0000017.45 -000369.09
0073093.00 0000018.59 0000017.45 -000368.83
0073123.00 0000018.60 0000017.45 -000368.92
0073154.00 0000018.60 0000017.45 -000368.74
0073184.00 0000018.62 0000017.45 -000368.84
0073215.00 0000018.62 0000017.45 -000368.70
0073245.00 0000018.63 0000017.45 -000368.41
0073275.00 0000018.65 0000017.45 -000368.62
0073306.00 0000018.65 0000017.45 -000368.36
0073336.00 0000018.66 0000017.45 -000368.17
0073367.00 0000018.66 0000017.45 -000368.22
0073397.00 0000018.67 0000017.45 -000368.09
0073428.00 0000018.68 0000017.45 -000368.04
0073458.00 0000018.70 0000017.45 -000368.02
0073488.00 0000018.70 0000017.42 -000368.14
0073519.00 0000018.72 0000017.45 -000367.88
0073549.00 0000018.72 0000017.45 -000367.88
0073580.00 0000018.73 0000017.45 -000367.80
0073610.00 0000018.73 0000017.45 -000368.11
0073641.00 0000018.74 0000017.46 -000367.76
0073671.00 0000018.74 0000017.46 -000367.93
0073701.00 0000018.77 0000017.46 -000367.80
0073732.00 0000018.76 0000017.46 -000367.99
0073762.00 0000018.77 0000017.46 -000367.68
0073793.00 0000018.79 0000017.46 -000367.99
0073823.00 0000018.79 0000017.46 -000367.88
0073854.00 0000018.81 0000017.46 -000367.90
0073884.00 0000018.83 0000017.46 -000367.95
0073915.00 0000018.83 0000017.39 -000368.10
0073945.00 0000018.84 0000017.39 -000368.40
0073975.00 0000018.86 0000017.39 -000368.21
0074006.00 0000018.87 0000017.36 -000368.20
0074037.00 0000018.90 0000017.36 -000368.31
0074067.00 0000018.90 0000017.33 -000368.03
0074097.00 0000018.91 0000017.29 -000368.24
0074128.00 0000018.94 0000017.29 -000368.05
0074158.00 0000018.96 0000017.26 -000368.13
0074189.00 0000018.98 0000017.19 -000368.25
0074219.00 0000018.98 0000017.19 -000368.31
0074249.00 0000018.99 0000017.19 -000368.36
0074280.00 0000018.99 0000017.16 -000368.29
0074310.00 0000019.00 0000017.12 -000368.24
0074341.00 0000018.98 0000017.12 -000368.45
0074371.00 0000018.96 0000017.12 -000368.18
0074402.00 0000018.95 0000017.05 -000368.26
0074432.00 0000018.93 0000017.05 -000368.06
0074463.00 0000018.89 0000017.02 -000367.89
0074493.00 0000018.89 0000016.98 -000368.10
0074523.00 0000018.85 0000016.94 -000367.81
0074554.00 0000018.81 0000016.91 -000367.77
0074584.00 0000018.78 0000016.87 -000367.65
0074615.00 0000018.76 0000016.84 -000367.42
0074645.00 0000018.70 0000016.83 -000367.08
0074676.00 0000018.66 0000016.83 -000366.99
0074706.00 0000018.62 0000016.90 -000366.78
0074736.00 0000018.58 0000016.90 -000366.85
0074767.00 0000018.55 0000016.69 -000366.41
0074797.00 0000018.52 0000016.62 -000366.35
0074828.00 0000018.49 0000016.65 -000366.28
0074858.00 0000018.49 0000016.68 -000366.21
0074889.00 0000018.45 0000016.61 -000365.82
0074919.00 0000018.44 0000016.61 -000365.96
0074950.00 0000018.43 0000016.61 -000365.68
0074980.00 0000018.43 0000016.61 -000365.62
0075011.00 0000018.42 0000016.61 -000365.67
0075041.00 0000018.42 0000016.54 -000365.31
0075071.00 0000018.41 0000016.58 -000365.30
0075102.00 0000018.42 0000016.54 -000365.36
0075132.00 0000018.42 0000016.54 -000365.30
0075163.00 0000018.43 0000016.54 -000365.06
0075193.00 0000018.42 0000016.54 -000365.17
0075224.00 0000018.44 0000016.51 -000364.82
0075254.00 0000018.44 0000016.51 -000364.95
0075284.00 0000018.45 0000016.47 -000364.69
0075315.00 0000018.45 0000016.47 -000364.65
0075345.00 0000018.47 0000016.48 -000364.64
0075376.00 0000018.48 0000016.48 -000364.66
0075406.00 0000018.48 0000016.48 -000364.61
0075437.00 0000018.49 0000016.44 -000364.66
0075467.00 0000018.51 0000016.48 -000364.56
0075497.00 0000018.52 0000016.48 -000364.59
0075528.00 0000018.54 0000016.45 -000364.38
0075558.00 0000018.52 0000016.48 -000364.46
0075589.00 0000018.55 0000016.41 -000364.30
0075619.00 0000018.55 0000016.48 -000364.27
0075650.00 0000018.56 0000016.48 -000364.26
0075680.00 0000018.57 0000016.48 -000364.09
0075711.00 0000018.59 0000016.45 -000364.27
0075741.00 0000018.59 0000016.48 -000364.01
0075771.00 0000018.60 0000016.48 -000364.22
0075802.00 0000018.62 0000016.41 -000364.00
0075833.00 0000018.63 0000016.45 -000364.27
0075863.00 0000018.65 0000016.42 -000364.11
0075893.00 0000018.66 0000016.49 -000364.10
0075924.00 0000018.69 0000016.42 -000364.24
0075954.00 0000018.68 0000016.42 -000364.02
0075985.00 0000018.70 0000016.42 -000364.24
0076015.00 0000018.70 0000016.42 -000363.93
0076046.00 0000018.72 0000016.42 -000364.01
0076076.00 0000018.73 0000016.42 -000363.96
0076106.00 0000018.75 0000016.42 -000364.12
0076137.00 0000018.76 0000016.42 -000363.93
0076167.00 0000018.77 0000016.42 -000364.11
0076198.00 0000018.78 0000016.35 -000363.94
0076228.00 0000018.79 0000016.35 -000363.99
0076259.00 0000018.81 0000016.36 -000364.27
0076289.00 0000018.81 0000016.36 -000364.00
0076319.00 0000018.83 0000016.36 -000364.02
0076350.00 0000018.84 0000016.32 -000364.15
0076380.00 0000018.87 0000016.29 -000364.32
0076411.00 0000018.88 0000016.29 -000364.32
0076441.00 0000018.89 0000016.29 -000364.12
0076472.00 0000018.91 0000016.29 -000364.41
0076502.00 0000018.92 0000016.29 -000364.33
0076532.00 0000018.94 0000016.26 -000364.24
0076563.00 0000018.94 0000016.22 -000364.63
0076593.00 0000018.94 0000016.22 -000364.65
0076624.00 0000018.97 0000016.23 -000364.61
0076654.00 0000018.97 0000016.16 -000364.73
0076685.00 0000018.98 0000016.16 -000364.65
0076715.00 0000018.99 0000016.16 -000364.54
0076746.00 0000019.02 0000016.12 -000364.57
0076776.00 0000019.03 0000016.09 -000364.93
0076807.00 0000019.04 0000016.09 -000364.82
0076837.00 0000019.05 0000016.09 -000365.07
0076867.00 0000019.07 0000016.09 -000365.33
0076898.00 0000019.08 0000016.09 -000364.99
0076928.00 0000019.10 0000016.06 -000365.35
0076959.00 0000019.12 0000016.02 -000365.09
0076989.00 0000019.13 0000016.03 -000365.38
0077020.00 0000019.12 0000016.03 -000365.34
0077050.00 0000019.13 0000015.99 -000365.67
0077080.00 0000019.13 0000015.96 -000365.47
0077111.00 0000019.13 0000015.96 -000365.52
0077141.00 0000019.10 0000015.96 -000365.41
0077172.00 0000019.10 0000015.96 -000365.40
0077202.00 0000019.07 0000015.95 -000365.30
0077233.00 0000019.06 0000015.95 -000365.38
0077263.00 0000019.04 0000015.95 -000365.20
0077294.00 0000019.01 0000015.95 -000365.42
0077324.00 0000018.96 0000015.95 -000365.27
0077354.00 0000018.94 0000015.95 -000364.88
0077385.00 0000018.88 0000015.94 -000364.87
0077415.00 0000018.85 0000015.87 -000364.63
0077446.00 0000018.81 0000015.87 -000364.61
0077476.00 0000018.77 0000015.87 -000364.39
0077507.00 0000018.74 0000015.87 -000364.22
0077537.00 0000018.70 0000015.80 -000364.27
0077567.00 0000018.69 0000015.80 -000364.05
0077598.00 0000018.68 0000015.80 -000364.15
0077628.00 0000018.66 0000015.73 -000363.89
0077659.00 0000018.64 0000015.72 -000363.97
0077689.00 0000018.62 0000015.72 -000363.59
0077720.00 0000018.62 0000015.72 -000363.47
0077750.00 0000018.61 0000015.65 -000363.56
0077781.00 0000018.60 0000015.62 -000363.51
0077811.00 0000018.60 0000015.58 -000363.38
0077842.00 0000018.60 0000015.52 -000363.26
0077872.00 0000018.59 0000015.51 -000362.99
0077902.00 0000018.59 0000015.51 -000362.99
0077933.00 0000018.60 0000015.52 -000362.92
0077963.00 0000018.60 0000015.58 -000363.19
0077994.00 0000018.61 0000015.52 -000363.11
0078024.00 0000018.61 0000015.52 -000363.11
0078055.00 0000018.62 0000015.59 -000363.13
0078085.00 0000018.62 0000015.59 -000362.73
0078115.00 0000018.63 0000015.59 -000363.06
0078146.00 0000018.63 0000015.59 -000362.97
0078176.00 0000018.62 0000015.59 -000362.75
0078207.00 0000018.65 0000015.59 -000362.69
0078237.00 0000018.66 0000015.66 -000362.83
0078268.00 0000018.66 0000015.66 -000362.81
0078298.00 0000018.69 0000015.66 -000362.67
0078328.00 0000018.70 0000015.66 -000362.83
0078359.00 0000018.70 0000015.69 -000362.59
0078389.00 0000018.70 0000015.66 -000362.72
0078420.00 0000018.72 0000015.69 -000362.51
0078450.00 0000018.73 0000015.69 -000362.63
0078481.00 0000018.74 0000015.73 -000362.55
0078511.00 0000018.74 0000015.73 -000362.82
0078541.00 0000018.76 0000015.73 -000362.64
0078573.00 0000018.76 0000015.66 -000362.84
0078603.00 0000018.77 0000015.73 -000362.61
0078633.00 0000018.78 0000015.73 -000362.65
0078664.00 0000018.80 0000015.73 -000362.75
0078694.00 0000018.79 0000015.73 -000362.61
0078725.00 0000018.80 0000015.73 -000362.63
0078755.00 0000018.82 0000015.73 -000362.76
0078786.00 0000018.82 0000015.66 -000362.75
0078816.00 0000018.86 0000015.67 -000362.74
0078846.00 0000018.86 0000015.67 -000362.93
0078877.00 0000018.86 0000015.67 -000363.05
0078907.00 0000018.87 0000015.67 -000362.91
0078938.00 0000018.90 0000015.67 -000362.91
0078968.00 0000018.89 0000015.67 -000363.16
0078999.00 0000018.91 0000015.67 -000363.10
0079029.00 0000018.93 0000015.63 -000362.96
0079060.00 0000018.93 0000015.60 -000363.10
0079090.00 0000018.95 0000015.60 -000363.09
0079120.00 0000018.97 0000015.60 -000363.26
0079151.00 0000018.98 0000015.60 -000363.48
0079181.00 0000018.99 0000015.60 -000363.33
0079212.00 0000018.99 0000015.60 -000363.40
0079242.00 0000019.02 0000015.54 -000363.29
0079273.00 0000019.03 0000015.54 -000363.39
0079303.00 0000019.04 0000015.54 -000363.50
0079333.00 0000019.06 0000015.54 -000363.51
0079364.00 0000019.08 0000015.50 -000363.70
0079394.00 0000019.07 0000015.50 -000363.72
0079425.00 0000019.09 0000015.47 -000363.90
0079455.00 0000019.11 0000015.47 -000364.08
0079486.00 0000019.12 0000015.47 -000364.19
0079516.00 0000019.12 0000015.47 -000364.29
0079547.00 0000019.14 0000015.47 -000363.98
0079577.00 0000019.13 0000015.47 -000364.17
0079608.00 0000019.12 0000015.47 -000364.10
0079638.00 0000019.12 0000015.47 -000364.21
0079668.00 0000019.11 0000015.47 -000364.23
0079699.00 0000019.09 0000015.47 -000364.36
0079729.00 0000019.06 0000015.47 -000364.06
0079760.00 0000019.04 0000015.47 -000364.04
0079790.00 0000019.02 0000015.47 -000364.06
0079821.00 0000018.98 0000015.46 -000364.20
0079851.00 0000018.96 0000015.43 -000363.89
0079881.00 0000018.92 0000015.43 -000363.86
0079912.00 0000018.88 0000015.43 -000363.70
0079942.00 0000018.84 0000015.39 -000363.71
0079973.00 0000018.80 0000015.39 -000363.65
0080003.00 0000018.76 0000015.38 -000363.20
0080034.00 0000018.73 0000015.31 -000363.40
0080064.00 0000018.68 0000015.31 -000363.24
0080094.00 0000018.67 0000015.24 -000362.93
0080125.00 0000018.64 0000015.24 -000363.00
0080155.00 0000018.62 0000015.24 -000362.54
0080186.00 0000018.60 0000015.17 -000362.81
0080216.00 0000018.60 0000015.20 -000362.34
0080247.00 0000018.60 0000015.24 -000362.45
0080277.00 0000018.59 0000015.24 -000362.32
0080307.00 0000018.59 0000015.17 -000362.27
0080338.00 0000018.59 0000015.17 -000362.09
0080368.00 0000018.58 0000015.17 -000361.97
0080399.00 0000018.58 0000015.17 -000362.19
0080430.00 0000018.59 0000015.10 -000362.26
0080460.00 0000018.60 0000015.03 -000362.16
0080490.00 0000018.60 0000015.10 -000362.14
0080521.00 0000018.60 0000015.07 -000362.05
0080551.00 0000018.62 0000015.10 -000362.04
0080582.00 0000018.62 0000015.10 -000361.86
0080612.00 0000018.62 0000015.10 -000362.04
0080642.00 0000018.64 0000015.14 -000361.78
0080673.00 0000018.65 0000015.17 -000361.96
0080703.00 0000018.66 0000015.17 -000361.82
0080734.00 0000018.66 0000015.24 -000361.93
0080764.00 0000018.68 0000015.21 -000361.87
0080795.00 0000018.68 0000015.24 -000361.96
0080825.00 0000018.70 0000015.24 -000361.98
0080856.00 0000018.71 0000015.31 -000361.79
0080886.00 0000018.72 0000015.31 -000361.70
0080916.00 0000018.74 0000015.31 -000361.99
0080947.00 0000018.74 0000015.31 -000361.67
0080977.00 0000018.74 0000015.31 -000361.76
0081008.00 0000018.76 0000015.38 -000361.95
0081038.00 0000018.78 0000015.39 -000362.02
0081069.00 0000018.79 0000015.39 -000361.94
0081099.00 0000018.80 0000015.39 -000362.16
0081129.00 0000018.82 0000015.39 -000362.03
0081160.00 0000018.83 0000015.39 -000362.24
0081190.00 0000018.85 0000015.39 -000361.95
0081221.00 0000018.86 0000015.39 -000361.99
0081251.00 0000018.88 0000015.39 -000362.30
0081282.00 0000018.90 0000015.39 -000362.10
0081312.00 0000018.92 0000015.39 -000362.38
0081343.00 0000018.94 0000015.32 -000362.23
0081373.00 0000018.97 0000015.33 -000362.43
0081404.00 0000018.97 0000015.33 -000362.39
0081434.00 0000018.98 0000015.33 -000362.64
0081464.00 0000019.00 0000015.33 -000362.75
0081495.00 0000019.02 0000015.33 -000362.71
0081525.00 0000019.03 0000015.33 -000362.81
0081556.00 0000019.06 0000015.33 -000362.79
0081586.00 0000019.06 0000015.26 -000362.74
0081617.00 0000019.08 0000015.30 -000362.75
0081647.00 0000019.09 0000015.26 -000362.81
0081677.00 0000019.09 0000015.26 -000362.86
0081708.00 0000019.10 0000015.26 -000363.07
0081738.00 0000019.12 0000015.23 -000362.89
0081769.00 0000019.12 0000015.26 -000363.08
0081799.00 0000019.10 0000015.26 -000362.89
0081830.00 0000019.11 0000015.26 -000363.07
0081860.00 0000019.07 0000015.26 -000362.94
0081890.00 0000019.06 0000015.26 -000363.23
0081921.00 0000019.05 0000015.26 -000363.20
0081951.00 0000019.02 0000015.26 -000362.95
0081982.00 0000019.00 0000015.26 -000363.04
0082012.00 0000018.98 0000015.26 -000362.89
0082043.00 0000018.96 0000015.26 -000363.11
0082073.00 0000018.93 0000015.25 -000362.80
0082104.00 0000018.90 0000015.25 -000362.60
0082134.00 0000018.87 0000015.25 -000362.49
0082164.00 0000018.84 0000015.22 -000362.61
0082195.00 0000018.80 0000015.18 -000362.37
0082226.00 0000018.75 0000015.18 -000362.05
0082256.00 0000018.70 0000015.17 -000361.88
0082286.00 0000018.64 0000015.10 -000361.84
0082317.00 0000018.64 0000015.03 -000361.88
0082347.00 0000018.58 0000015.10 -000361.50
0082378.00 0000018.58 0000015.10 -000361.58
0082408.00 0000018.56 0000015.03 -000361.07
0082439.00 0000018.54 0000014.96 -000361.24
0082469.00 0000018.54 0000014.99 -000361.05
0082499.00 0000018.50 0000014.96 -000360.76
0082530.00 0000018.51 0000014.89 -000360.82
0082560.00 0000018.48 0000014.89 -000360.87
0082591.00 0000018.47 0000014.89 -000360.60
0082621.00 0000018.47 0000014.82 -000360.74
0082652.00 0000018.46 0000014.82 -000360.66
0082682.00 0000018.47 0000014.89 -000360.30
0082712.00 0000018.46 0000014.95 -000360.48
0082743.00 0000018.47 0000014.92 -000360.28
0082773.00 0000018.47 0000014.89 -000360.36
0082804.00 0000018.47 0000014.89 -000360.30
0082834.00 0000018.47 0000014.89 -000360.27
0082865.00 0000018.48 0000014.89 -000360.33
0082895.00 0000018.48 0000014.89 -000360.38
0082925.00 0000018.48 0000014.89 -000360.04
0082956.00 0000018.50 0000014.89 -000360.22
0082986.00 0000018.51 0000014.96 -000360.33
0083017.00 0000018.51 0000014.96 -000360.05
0083047.00 0000018.52 0000014.96 -000360.13
0083078.00 0000018.53 0000014.96 -000359.93
0083108.00 0000018.55 0000015.03 -000359.99
0083139.00 0000018.54 0000015.03 -000360.11
0083170.00 0000018.58 0000015.03 -000360.26
0083200.00 0000018.60 0000015.10 -000359.88
0083230.00 0000018.60 0000015.10 -000360.04
0083261.00 0000018.60 0000015.10 -000360.15
0083291.00 0000018.62 0000015.10 -000359.91
0083322.00 0000018.64 0000015.10 -000360.22
0083352.00 0000018.63 0000015.14 -000360.10
0083383.00 0000018.65 0000015.17 -000359.97
0083413.00 0000018.66 0000015.17 -000360.17
0083443.00 0000018.69 0000015.17 -000360.11
0083474.00 0000018.69 0000015.17 -000360.17
0083504.00 0000018.71 0000015.17 -000360.03
0083535.00 0000018.72 0000015.17 -000360.37
0083565.00 0000018.73 0000015.18 -000360.05
0083596.00 0000018.74 0000015.18 -000360.02
0083626.00 0000018.75 0000015.18 -000360.44
0083656.00 0000018.77 0000015.18 -000360.14
0083687.00 0000018.78 0000015.18 -000360.28
0083717.00 0000018.80 0000015.18 -000360.45
0083748.00 0000018.80 0000015.18 -000360.46
0083778.00 0000018.82 0000015.18 -000360.55
0083809.00 0000018.82 0000015.11 -000360.58
0083839.00 0000018.84 0000015.15 -000360.36
0083870.00 0000018.84 0000015.15 -000360.54
0083900.00 0000018.87 0000015.11 -000360.47
0083930.00 0000018.88 0000015.11 -000360.71
0083961.00 0000018.88 0000015.11 -000360.87
0083991.00 0000018.91 0000015.11 -000360.94
0084022.00 0000018.91 0000015.11 -000360.84
0084053.00 0000018.94 0000015.08 -000360.82
0084083.00 0000018.93 0000015.08 -000361.06
0084114.00 0000018.96 0000015.08 -000360.90
0084144.00 0000018.96 0000015.05 -000361.11
0084174.00 0000018.97 0000015.05 -000361.00
0084205.00 0000018.99 0000015.05 -000361.19
0084235.00 0000019.01 0000015.05 -000361.13
0084266.00 0000019.01 0000015.05 -000361.32
0084296.00 0000019.02 0000015.05 -000361.29
0084327.00 0000019.01 0000015.05 -000361.57
0084357.00 0000019.00 0000015.05 -000361.49
0084388.00 0000019.01 0000015.05 -000361.65
0084418.00 0000018.98 0000015.01 -000361.61
0084448.00 0000018.98 0000015.05 -000361.35
0084479.00 0000018.97 0000015.01 -000361.31
0084509.00 0000018.94 0000014.98 -000361.50
0084540.00 0000018.92 0000014.98 -000361.31
0084570.00 0000018.89 0000014.97 -000361.32
0084601.00 0000018.86 0000014.97 -000361.32
0084631.00 0000018.81 0000014.97 -000361.45
0084661.00 0000018.78 0000014.97 -000361.03
0084692.00 0000018.74 0000014.97 -000360.98
